run_id,basket_uid,baseline_tag,close_reason,close_time,main_side,final_pl_anchor,move_fav_max_1h,move_adv_max_1h,coverage_1h,move_fav_max_4h,move_adv_max_4h,coverage_4h,move_fav_max_24h,move_adv_max_24h,coverage_24h
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.06T03:45:09#32#0#2,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.04.17 23:54:00,MISSING,-7794.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T07:48:00#36#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 07:51:36,SELL,402.00,9.37,6.99,1.00,9.37,16.65,1.00,9.37,44.21,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:01:23#38#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 08:03:16,SELL,404.00,9.09,7.27,1.00,9.09,16.93,1.00,9.09,44.49,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:17:57#40#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 08:26:37,SELL,402.00,6.05,10.31,1.00,6.05,19.97,1.00,6.05,47.53,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T08:29:37#42#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 08:42:40,SELL,410.00,4.09,9.14,1.00,4.09,20.85,1.00,4.09,48.41,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:05:04#44#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 09:20:29,SELL,402.00,2.23,19.46,1.00,2.82,19.46,1.00,10.73,47.02,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:31:38#46#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 09:47:41,SELL,400.00,0.77,19.53,1.00,2.75,19.53,1.00,10.66,47.09,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T09:56:04#48#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 12:33:01,SELL,405.00,0.02,16.28,1.00,0.02,41.70,1.00,11.99,48.58,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T17:01:03#50#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 17:19:40,BUY,403.00,9.23,25.97,1.00,9.23,25.97,1.00,14.89,57.21,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.20T17:36:02#52#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.20 22:01:39,BUY,400.00,2.33,8.68,1.00,MISSING,MISSING,0.75,14.21,126.85,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.21T02:15:56#54#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.21 03:09:42,BUY,400.00,2.00,12.19,1.00,2.00,36.18,1.00,2.00,160.40,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.21T03:27:20#56#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.04.21 03:47:40,BUY,407.00,0.84,16.20,1.00,0.84,35.74,1.00,0.84,157.02,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.04.21T03:59:02#58#0#2,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.04.30 01:05:00,MISSING,-7569.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.01T02:46:04#62#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.01 05:12:16,BUY,416.00,1.11,18.21,1.00,1.11,33.79,1.00,MISSING,MISSING,0.78
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.01T05:43:39#64#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.01 06:31:40,BUY,401.00,2.48,17.22,1.00,2.48,45.84,1.00,MISSING,MISSING,0.73
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.01T12:35:01#66#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.01 12:46:27,SELL,401.00,8.25,7.59,1.00,8.25,40.95,1.00,MISSING,MISSING,0.47
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.01T13:08:59#68#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.01 14:02:01,SELL,402.00,2.00,15.12,1.00,2.00,95.73,1.00,MISSING,MISSING,0.41
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T04:47:25#70#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 05:23:27,SELL,409.00,8.73,11.93,1.00,12.14,17.21,1.00,99.16,17.21,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T05:43:25#72#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 08:27:31,SELL,408.00,10.66,3.50,1.00,24.61,3.50,1.00,97.68,3.50,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T10:49:20#74#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 10:50:31,SELL,405.00,12.08,-2.66,1.00,59.81,-1.40,1.00,85.15,-1.40,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T14:03:40#76#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 14:05:31,SELL,404.00,10.67,7.84,1.00,10.67,21.10,1.00,61.45,21.10,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T14:51:29#78#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 16:31:43,SELL,402.00,2.08,26.45,1.00,54.97,27.58,1.00,54.97,29.33,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T20:05:52#80#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 21:07:30,SELL,402.00,10.96,2.52,1.00,MISSING,MISSING,0.75,10.96,65.79,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.04T21:13:49#82#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.04 21:15:41,SELL,406.00,8.54,4.94,1.00,MISSING,MISSING,0.75,8.54,68.21,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.05T02:00:00#84#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.05 03:27:37,SELL,406.00,-1.54,25.57,1.00,-1.54,32.38,1.00,-1.54,89.76,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.05T20:35:26#86#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.05 20:54:40,SELL,401.00,0.69,7.49,1.00,MISSING,MISSING,0.77,12.10,164.67,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.05T21:35:00#88#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.05 22:16:27,SELL,401.00,4.33,2.91,1.00,MISSING,MISSING,0.75,9.67,167.10,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.06T01:53:19#90#0#2,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.05.14 01:05:00,MISSING,-7369.00,MISSING,MISSING,NA,MISSING,MISSING,NA,MISSING,MISSING,NA
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T01:05:00#94#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 02:36:28,SELL,409.00,31.26,8.39,1.00,42.72,8.39,1.00,138.00,8.39,0.89
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T03:20:22#96#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 03:20:57,SELL,402.00,43.16,-5.86,1.00,43.62,-5.86,1.00,138.90,-5.86,0.86
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T06:16:20#98#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 06:18:14,SELL,401.00,6.98,7.19,1.00,57.99,7.19,1.00,MISSING,MISSING,0.74
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T06:39:00#100#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 06:56:00,SELL,407.00,7.51,9.72,1.00,55.46,9.72,1.00,MISSING,MISSING,0.71
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:01:01#102#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:20:30,SELL,404.00,31.56,2.52,1.00,59.67,2.52,1.00,MISSING,MISSING,0.69
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:33:21#104#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:38:39,SELL,404.00,47.67,2.00,1.00,61.25,2.00,1.00,MISSING,MISSING,0.68
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:41:45#106#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:43:12,SELL,406.00,45.58,3.16,1.00,59.16,3.16,1.00,MISSING,MISSING,0.68
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T07:51:03#108#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 07:51:39,SELL,401.00,45.90,-0.11,1.00,58.31,-0.11,1.00,MISSING,MISSING,0.67
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T09:34:25#110#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 09:34:40,SELL,409.00,10.62,13.65,1.00,42.99,13.65,1.00,MISSING,MISSING,0.60
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T10:09:05#112#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 10:53:29,SELL,402.00,19.91,2.88,1.00,38.08,2.88,1.00,MISSING,MISSING,0.55
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T12:06:02#114#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 12:06:16,SELL,401.00,26.94,0.86,1.00,26.94,13.59,1.00,MISSING,MISSING,0.49
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.15T19:31:03#116#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.15 23:05:27,SELL,403.00,5.85,4.74,0.83,MISSING,MISSING,0.21,MISSING,MISSING,0.03
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.18T01:31:40#118#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 01:56:40,SELL,408.00,12.09,4.04,1.00,63.67,4.04,1.00,63.67,40.27,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.18T02:10:52#120#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:12:28,SELL,407.00,19.37,1.90,1.00,62.05,1.90,1.00,62.05,44.45,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.18T02:21:04#122#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:26:29,SELL,402.00,25.00,4.51,1.00,59.31,4.51,1.00,59.31,49.27,0.96
W3_ON_ML_C_SHADOW_ON_100000_APR_MAY_M5_20260401_20260529,GOLD#2026.05.18T02:54:23#124#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.05.18 02:55:27,SELL,407.00,59.46,2.92,1.00,59.46,8.20,1.00,59.46,49.12,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.02T02:52:01#2#1#1,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.03.02 03:29:36,BUY,-8018.00,31.39,2.20,1.00,59.52,2.20,1.00,111.56,47.11,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T01:20:55#4#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 01:50:29,BUY,404.00,23.20,1.87,1.00,40.97,6.08,1.00,40.97,342.79,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T02:53:59#6#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 02:55:43,BUY,408.00,27.93,13.78,1.00,27.93,19.12,1.00,27.93,355.83,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T03:45:23#8#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 04:49:04,BUY,401.00,6.57,8.13,1.00,8.67,87.87,1.00,8.67,370.84,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T05:46:00#10#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 06:20:35,BUY,401.00,5.69,17.02,1.00,5.69,90.85,1.00,5.69,373.82,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T06:38:24#12#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 06:41:37,BUY,401.00,-1.66,36.94,1.00,-1.66,92.67,1.00,-1.66,375.64,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.03T12:05:22#14#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.03 12:05:38,SELL,405.00,120.87,0.68,1.00,205.80,0.68,1.00,284.51,0.68,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T05:47:21#16#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 05:47:41,BUY,408.00,14.41,14.28,1.00,14.41,45.13,1.00,39.53,57.17,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T06:19:24#18#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 06:27:38,BUY,404.00,-0.43,19.10,1.00,4.63,49.80,1.00,34.86,61.84,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T06:31:52#20#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 06:32:32,BUY,401.00,2.41,16.18,1.00,7.55,46.88,1.00,37.78,58.92,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T07:52:52#22#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 07:53:41,BUY,406.00,-3.79,44.71,1.00,18.91,44.71,1.00,39.95,56.75,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T11:12:26#24#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 11:13:27,BUY,403.00,28.27,7.13,1.00,36.29,13.42,1.00,36.29,60.41,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T12:35:59#26#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 12:39:46,BUY,405.00,13.50,5.60,1.00,18.94,30.77,1.00,18.94,77.76,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T12:46:25#28#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 12:52:05,BUY,401.00,12.69,1.96,1.00,18.13,44.51,1.00,18.13,78.57,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T13:46:03#30#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 13:46:39,BUY,402.00,11.25,38.46,1.00,11.25,63.57,1.00,11.25,85.45,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T13:52:00#32#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 13:58:26,BUY,401.00,11.79,37.92,1.00,11.79,63.03,1.00,11.79,84.91,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T14:16:50#34#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 15:10:32,BUY,402.00,6.10,25.08,1.00,6.10,58.08,1.00,6.10,79.96,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T16:34:28#36#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 16:34:40,SELL,404.00,47.08,6.39,1.00,66.98,6.39,1.00,96.80,16.65,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T16:47:03#38#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 16:47:22,SELL,401.00,41.00,-5.21,1.00,62.88,-5.21,1.00,90.72,22.73,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T19:00:08#40#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 19:00:40,SELL,400.00,25.57,7.30,1.00,36.28,7.30,1.00,91.41,49.33,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T19:04:30#42#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 19:10:27,SELL,402.00,28.40,3.40,1.00,36.69,3.40,1.00,91.82,48.92,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T19:56:27#44#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 19:56:40,SELL,405.00,32.77,1.16,1.00,32.77,4.57,1.00,87.90,52.84,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T20:01:02#46#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 20:02:30,SELL,404.00,28.77,-1.08,1.00,28.77,8.57,0.98,87.21,56.84,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T20:56:26#48#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 21:10:37,SELL,401.00,5.00,11.11,1.00,MISSING,MISSING,0.75,77.46,66.59,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.04T21:15:25#50#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.04 21:19:30,SELL,404.00,5.48,10.63,1.00,MISSING,MISSING,0.75,77.94,66.11,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.05T03:35:47#52#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.05 03:40:29,BUY,406.00,12.04,6.75,1.00,18.91,14.19,1.00,18.91,125.14,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.05T04:44:01#54#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.05 04:49:42,BUY,409.00,12.92,1.95,1.00,12.92,61.49,1.00,12.92,131.13,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.05T06:25:00#56#1#1,V1_MOSTLY_IDENTICAL,HARDSTOP,2026.03.05 08:10:28,BUY,-8201.00,40.90,7.55,1.00,48.53,7.55,1.00,48.53,81.00,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T09:47:51#58#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 10:13:05,SELL,400.00,16.45,6.66,1.00,48.20,6.66,1.00,MISSING,MISSING,0.57
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T12:48:52#60#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 13:03:41,SELL,407.00,22.57,14.44,1.00,22.57,73.57,1.00,MISSING,MISSING,0.45
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T13:16:20#62#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 13:43:40,SELL,408.00,21.64,12.12,1.00,21.64,87.18,1.00,MISSING,MISSING,0.43
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T14:08:53#64#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 14:57:59,SELL,406.00,16.17,49.12,1.00,16.17,89.99,1.00,MISSING,MISSING,0.38
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T18:34:01#66#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 18:36:42,BUY,405.00,11.31,14.99,1.00,33.46,14.99,1.00,MISSING,MISSING,0.22
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T19:28:30#68#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 19:29:04,BUY,404.00,8.18,11.29,1.00,30.33,11.29,1.00,MISSING,MISSING,0.19
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T19:50:04#70#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 20:00:04,BUY,402.00,25.56,1.73,1.00,33.55,1.73,0.98,MISSING,MISSING,0.16
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.06T21:38:59#72#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.06 23:05:16,BUY,407.00,11.38,1.93,0.83,MISSING,MISSING,0.21,MISSING,MISSING,0.03
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.09T10:59:32#74#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.09 12:30:37,SELL,402.00,14.54,5.87,1.00,33.61,17.86,1.00,33.61,100.88,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.09T13:37:24#76#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.09 13:38:18,SELL,412.00,5.04,23.22,1.00,28.25,27.16,1.00,28.25,106.24,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.09T13:55:04#78#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.09 13:59:30,SELL,406.00,0.74,23.42,1.00,28.05,27.36,1.00,28.05,106.44,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.09T14:03:21#80#-1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.09 14:56:03,SELL,401.00,26.78,17.16,1.00,33.42,21.99,1.00,33.42,101.07,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T01:32:59#82#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 01:38:18,BUY,401.00,3.58,20.99,1.00,41.03,21.27,1.00,92.69,21.27,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T01:44:00#84#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 03:05:19,BUY,400.00,39.73,7.90,1.00,39.73,7.90,1.00,91.39,7.90,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T06:30:02#86#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 07:00:42,BUY,405.00,14.81,-0.63,1.00,29.11,7.51,1.00,72.50,9.56,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T07:33:02#88#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 07:41:34,BUY,400.00,8.92,4.97,1.00,23.22,13.40,1.00,66.61,15.45,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T07:46:22#90#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 07:47:37,BUY,400.00,9.23,-0.10,1.00,23.53,13.09,1.00,66.92,15.14,0.96
W3_ON_ML_C_SHADOW_ON_100000_MAR_MAY_M5_20260301_20260529,GOLD#2026.03.10T08:28:59#92#1#1,V1_MOSTLY_IDENTICAL,BASKET_CLOSE,2026.03.10 08:29:28,BUY,403.00,2.19,18.21,1.00,18.41,18.21,1.00,61.80,20.26,0.96
